,log2FoldChange,lfcSE
SLC22A18AS,0.182755694754545,0.386140265604966
RP11-103H7.5,0.0379317610233483,0.42648399044307594
RP11-67L2.2,0.189573082496606,0.35673158115543296
IL17RB,0.16960523123030896,0.441076410088326
RP11-10C24.3,0.11483968421001599,0.512310782107319
UBE2F-SCLY,0.0878122599375156,0.5245151419662439
SLC30A3,0.0960842724470602,0.524701400847568
RIMS3,0.164643719945863,0.37249878582757107
AC136352.5,0.0716680820877725,0.514894500404886
AP001437.1,0.0780470554328482,0.516718575055644
ALOX12,0.0951411925191115,0.513437778885879
RP11-77P6.2,0.138272815935299,0.41179106987423
SAPCD1,0.0440640761774226,0.45182010653833793
LIPH,0.161060496130743,0.41867529014251204
SOX14,0.0322676870587019,0.39454326869470596
AC007325.2,0.11399378466682901,0.32503134896193103
CTC-542B22.2,0.0820098313381457,0.51954437487154
CHAC1,0.234286091973741,0.301007381896582
LOH12CR2,0.20017796023267803,0.350211394340813
AC008781.7,0.0651637345070629,0.502561333016058
RP11-218F10.3,0.0456716618211063,0.451825875766539
RP11-379F4.4,0.0493013450268328,0.465664097837484
PFN4,0.102434379947892,0.5243904389187629
LRRC74B,0.0804806594064841,0.5167854577198929
RP4-569M23.2,0.10075484163383501,0.521466864538683
RP11-196B3.3,0.0127632320504778,0.26239808656228897
RP11-2C24.9,0.13219783829318701,0.500097795093796
RP11-20G13.1,0.0268251041061044,0.368851238931846
KLRG1,0.154136111652825,0.3848912836659621
CFAP43,0.0820096717811184,0.519544250455263
RP11-770G2.5,0.12196118276102198,0.500108396254149
SPRY3,0.12382741011681801,0.510097276842589
PKLR,0.0874346441230228,0.512359582693581
BPIFC,0.0869239780477433,0.49114522456773707
CXCL17,0.0769530914636136,0.507171406370687
CIDEA,0.10591310968143199,0.524530966688471
SMPD3,0.113714533016003,0.52071182915667
C16orf71,0.0700297820527536,0.5055705343818959
DEGS2,0.138886097777519,0.28232437009412503
OTUB2,0.0964919984345521,0.44816445687702
CYP2C18,0.0923479072922933,0.42551856734148397
DGAT2,0.152193297037986,0.32110328345993394
C11orf91,0.0884898645507396,0.523246656476584
TREX2,0.0731476288694052,0.518734981350866
LINC00174,0.16303072903100102,0.409313734269396
TRIM10,0.0396099164029012,0.437208941588242
LINC01011,0.20602687359765898,0.32335787959892104
SOWAHB,0.0249444918656618,0.355673556246289
PGBD5,0.104422107060482,0.49605858409608705
RUSC1-AS1,0.126155190899712,0.501461960126758
CYP4B1,0.124909059673866,0.210608409096876
CTD-3193O13.12,0.137742568189673,0.34939612702973405
RP11-295P9.13,0.17428547055696397,0.41054602939548
FAM184B,0.5072257584175021,0.16491206815542098
DNAH1,0.160087259083746,0.37147426034232506
LONRF2,0.16392313895861702,0.42292040086897603
AC018766.4,0.105012487353577,0.516490778396063
AC002398.9,0.056458302229281006,0.477388721330809
ADNP-AS1,0.12470061073115099,0.513388027128328
EFCAB5,0.120921587887011,0.510072761914877
RP11-166B2.1,0.180236913910076,0.399817936375264
AS3MT,0.0810144854310393,0.5166565732907271
ELOVL3,0.344274773440529,0.21071258344668303
RP11-65N13.8,0.0403188277849523,0.43561038954021203
C9orf24,0.15637807670595003,0.44828008562293
SLC27A6,0.129069443661408,0.44541305445826
MFAP3L,0.257801369921276,0.20441418038547401
AC195454.1,0.0490354125208387,0.45901647656984595
RP11-191L17.1,0.115504733019688,0.39759624608455
RP11-466F5.8,0.0660954605727991,0.502562327206672
AC114271.2,0.111363628260597,0.370530972636703
PRAM1,0.10395737992952199,0.523197422644906
TOMM20L,0.0684265258801715,0.5025676914818139
RP13-735L24.1,0.0605561974564364,0.49184526509444
TMEM254-AS1,0.20122023112534804,0.297074543634729
MIR194-2HG,0.140929817476249,0.415471928954202
CHRNA10,0.157275361419764,0.444246673884683
RP11-575L7.4,0.0132514191239384,0.26688447948732996
RP11-863K10.7,0.0635390342056349,0.491851956551008
TRGC2,0.297655177219583,0.34208822747127304
RP1-167A14.2,0.114040894616516,0.45675074419357703
RAB44,0.12283068352470901,0.416809535911939
AC008522.1,0.208809202125635,0.346597134673215
NUP210L,0.144580362184238,0.47375328696209995
LCE1B,0.0656855062716254,0.502845525217534
RP11-181G12.4,0.0281487476482191,0.368868390552073
RP4-669P10.20,0.0275804418151737,0.368855456997907
GDF15,0.38761665728386896,0.292176282259084
ANGPT4,0.29104763516788595,0.285714349670366
LRRC37B,0.367801359948714,0.1645315029943
DBNDD1,0.18707811891682996,0.41785575194232893
RP11-346C20.3,0.14379273062720999,0.5013844946303679
GRIN2A,0.19756161738549602,0.411560000975816
GPC6,0.383583427018972,0.21760791398871301
SYT1,0.373466899887479,0.26091360663663
AP003774.4,0.0552289393832669,0.4717688792438471
YPEL4,0.364127476559807,0.19724248056911603
OR51E1,0.236342721507672,0.340360898146664
GARNL3,0.230153890032279,0.183226688719328
ACER2,0.132164201323311,0.380881076557435
PLS3-AS1,0.0650544209394182,0.495635479562184
NAP1L2,0.21556972220793802,0.308551569115589
TRO,0.25124430051583396,0.30641874218558396
AC002066.1,0.148255939836449,0.48077725896777207
C4A,0.0395703501434188,0.42649240904443897
PCDHB11,0.237534576508976,0.357471686313189
LIFR-AS1,0.261907171279568,0.254275340348668
RP11-138B4.1,0.0127418159818067,0.262395325508543
RNF150,0.42706655194612897,0.182686439119938
COL25A1,0.32260039622562103,0.28694398641424
RP11-710C12.1,0.0974788936848861,0.523864862621058
UNC5C,0.12799717055152698,0.516425767639668
GRID2,0.12445797226149799,0.519145455726499
ART3,0.268582874711317,0.322460816776019
KCNAB1,0.676036066519391,0.155115714265248
TNNC1,0.401411373166141,0.221762046414221
LSMEM2,0.31834728935878603,0.264104987131473
AC007405.4,0.0303495515731266,0.382177550331117
RYR2,0.427997118837224,0.197300221530817
AK5,0.297331443556017,0.209772171670573
TEN1,0.127341682983744,0.483684086634248
GAS2L2,0.11220342960946601,0.513450500981563
FOXC2,0.620346476752501,0.175776321640836
RP11-44F14.2,0.0970856545989177,0.49876395041963
IGHV6-1,0.0225800483820967,0.34721993131239504
RP11-216B9.9,0.0127418148962878,0.26239531638100305
ZFP37,0.172986665056617,0.36344849783643896
ERICD,0.0465731276727928,0.452273434527267
GPR22,0.0675221602030793,0.51072612602668
PCYOX1L,0.184735686595123,0.227297569177842
CLDN16,0.21440916319110898,0.392622676174624
RP11-804H8.6,0.362610699264162,0.186871908751675
TTC30A,0.154565752734521,0.38954554380911405
KCNA7,0.0582550242748996,0.477685045842563
C19orf45,0.068828825377711,0.512927970172363
RP11-158H5.8,0.14120652957781302,0.49868936018529
RP11-178C3.2,0.114452640623695,0.5144782500434799
KLLN,0.124061606645629,0.497458497072445
ZNF510,0.183250280571185,0.273184149032125
SUMO4,0.20861989131361602,0.305792997613014
RP11-434H6.6,0.11334264771602999,0.522692606259604
CTC-435M10.3,0.0755085264452534,0.5082904982199811
CERS1,0.148175538803394,0.489287618245121
ADPRHL1,0.12154030524750299,0.274984427169286
GNA12,0.6060339386353281,0.0884235665813552
RP11-560J1.2,0.10604531389820801,0.518363699653783
VIL1,0.13484567557716398,0.462376365117199
RP3-438O4.4,0.0127632320504778,0.26239808656228897
ELAVL3,0.23155426729036802,0.316496715815563
C16orf54,0.10668686450866001,0.3862807883188
TRAV3,-0.0281625732555573,0.49211469512985
RP11-603J24.9,0.0132513761431723,0.26688407919933105
RP11-1149O23.4,0.18501813123623603,0.443972595230188
RP11-120D5.1,0.11536550339965301,0.48785605688725003
TRBV20-1,-0.5480075474447179,0.42737304480132604
SAP25,0.20703943822230397,0.329687883947089
NPC1L1,0.134383584696214,0.47226797594136893
RSPH10B,0.0201675092223971,0.32262362104533193
ULBP3,0.13208633572867998,0.46807775301099097
GTF2H4,0.22466161006127303,0.269346625192745
THEGL,0.11237452190130601,0.49882966561028497
UTS2B,0.0738100336357904,0.5083997442427439
RP11-408H1.3,0.0905206770445725,0.524770081853134
LINC01125,0.164929355663325,0.394061818655516
CCDC114,0.0659332635444162,0.49563753875706895
CTD-2145A24.4,0.0127632320504778,0.26239808656228897
LINC00675,0.13294169174122802,0.431757061777551
LINC01229,0.151905123623199,0.48498059980476593
AMDHD1,0.145508100913845,0.43077900451663004
SLC4A8,0.0719312129904393,0.287180087994097
RP11-70L8.4,0.0153878549323685,0.28641213361678197
KCNQ5,0.15470715517227598,0.467994488733505
ZDHHC11,0.152336446785712,0.40338579583259293
SH3BP5-AS1,0.252775888559399,0.23027777023744603
KCNJ13,0.11672368828714401,0.523040115601673
RP5-1119A7.14,0.0932200548151473,0.524697079188991
AIFM3,0.119404142620144,0.46239857476652796
FCAR,0.0570773228255024,0.47500234804766
LRCOL1,0.14698751084666598,0.49340153493707
MRGPRF-AS1,0.195717002225377,0.42803782438804105
HNRNPUL2-BSCL2,0.184040236762215,0.36737774261855605
EBF2,0.453742724224624,0.18382577201147898
TXLNB,0.17609431070136997,0.416663504224085
JARID2-AS1,0.0745072020801793,0.512934681918777
CLSTN2,0.295465322107752,0.22380031475825002
C3orf35,0.153274879842933,0.45387463237261794
FLJ35934,0.137431975525478,0.425660326461418
IGHV3-21,0.0856098479013116,0.28961077125367196
RP11-446N19.1,0.301787175740918,0.27636826083640503
RP11-38L15.2,0.11610785931958699,0.512335922709959
WWTR1-AS1,0.21891444295018397,0.345621923624305
ZNF501,0.190388019772017,0.307209677444998
IGKV1-5,1.6914258992893298,0.523795800188782
RP11-350G8.9,0.0279590229103589,0.368862535824541
ZBP1,0.11718961168472801,0.402912148587954
IGHV1-3,0.0510337146178323,0.462756316509644
TRAV27,-0.20920608515854,0.496824022088404
CCDC65,0.156748756143818,0.47218954119022294
KLRC3,0.10698674275285902,0.524493213712
TRBV15,0.0112283735096908,0.524062582210252
BGLAP,0.162316688171173,0.46798575519808294
TNFRSF9,0.19447067164753198,0.245896590100988
TRAV38-1,0.0334944047668119,0.45260395367065703
PCDHB6,0.15181787061281798,0.47930524572465294
KCTD8,0.0474066598093949,0.453130229107776
ZNF653,0.18812898283436202,0.32416745346947806
RP11-989E6.10,0.118336729028346,0.520025713660346
CABP4,0.173323594838337,0.365405581042771
ABCB1,0.825264840195695,0.137298425194679
HCG11,0.27887226907009,0.241628279557627
SULT1C4,0.214936029056542,0.39709942519566
PEG3,0.527985780935265,0.17176326108384699
HOXB5,0.35531508846921706,0.21974289952644102
CTD-2033D15.3,0.163544500838335,0.47335204160394295
PALM2,0.19469513190335003,0.391664004562127
BHLHE22,0.35020526640908695,0.239755125107716
RP11-930P14.2,0.11009724948333699,0.515503507219567
ZMAT1,0.521452943097814,0.14665756293021098
PGAM4,0.11370525547988498,0.483700892458263
PPP1R3G,0.301417002127724,0.24425919503170002
C5orf49,0.0715749163582245,0.508284365102879
RNF175,0.20137718941693,0.3565789727121189
RP11-362F19.1,0.0375683398989495,0.41925567052597096
FAM150B,0.4651440456802029,0.232962692059186
RP11-285F7.2,0.23675917854320197,0.35384074990085296
SPRR2G,-0.0152695161608983,0.524627583534106
PWP2,0.456264066931032,0.18314722508561604
ZNF385C,0.145955322543069,0.48509500013223605
LA16c-380H5.3,0.0818182376897138,0.518413905118566
RP11-950C14.3,0.0811768824496885,0.5149078431774529
NEDD8-MDP1,0.0903486330405224,0.524515536004752
PKIA-AS1,0.022046025632080003,0.339124683068347
LL0XNC01-7P3.1,0.0589777519077638,0.48729948561880393
XK,0.127312048608932,0.485092418981422
UNC5CL,0.06355900939503,0.495814976548675
VWA7,0.0849828266765427,0.522553706837356
BTNL9,0.447913250832378,0.198299933981712
CFLAR-AS1,0.124133204005948,0.5051747635009181
C2orf66,0.0322664446103374,0.394537235528492
AMY2B,0.212483905168761,0.34049205436847807
SNPH,0.152179475784102,0.479278614532668
RP11-346C20.4,0.0681284572022657,0.49926806985615296
RP11-45P15.4,0.0820949541165429,0.516658467717923
ASB2,0.160454723532381,0.31005886300595303
TRPC4,0.11695635010344999,0.519150748263286
CABP1,0.418152097815686,0.19678365620057697
NRIP2,0.32904109577547996,0.255901319755543
PACRG,0.164705192852081,0.441476989015153
RP11-69I8.3,0.20470229649301303,0.393949243228169
ZNF295-AS1,0.13928490662148799,0.49839797359697496
CLDN14,0.0477805690628461,0.507197675848535
CNTD2,0.160686449932802,0.43342766032576097
SNX22,0.179283605788281,0.37239292100401
DLX6-AS1,0.07233484066056099,0.508399161448745
ACTN2,0.17355567312125797,0.285391748386364
ZMYM4-AS1,0.11237990901386802,0.51337294053461
RP11-651L5.3,0.148854465086753,0.47364657176286296
ASIC3,0.103097634704031,0.523719358268942
ANKHD1-EIF4EBP3,0.17408799579527698,0.30652590662596996
RP11-447L10.1,0.0127087128800387,0.262396298783779
LINC01144,0.101622021382963,0.5122970106376961
RP11-345P4.10,0.110737224484252,0.510055192724998
PCSK4,0.12695734774370698,0.485119747723761
LKAAEAR1,0.115773689245356,0.475011201512784
OXT,0.20851784697754996,0.38064722847479904
KCTD14,0.136626298456716,0.48645797083553904
MKRN2OS,0.114394313877283,0.421844960674991
CCNT2-AS1,0.14044879309242497,0.446971784162808
C1orf101,0.12165000121345,0.4975158732629821
OCLM,0.066459442725405,0.505691361013201
C2CD4D,0.131092877173529,0.40699587155034994
RP11-7F18.2,0.0432135074853893,0.43562316087756
VSIG1,0.0980963742301792,0.522156270297885
HORMAD1,0.10078509741262101,0.415531940968502
RP5-902P8.12,0.0295262526235783,0.382173886365435
FTCD,0.136587006851194,0.4946172130561479
SERHL2,0.371352251462508,0.244490443587747
CTB-83J4.1,0.0563798488488725,0.48255571779628903
LA16c-431H6.6,0.25795561799211303,0.30710039956714397
HBB,0.29770631627362704,0.38022389767626397
C7orf61,0.539679073121942,0.148719090729277
FRMD1,0.0258110704964724,0.355687200586094
RP11-814H16.2,0.0127963352024761,0.262397113267318
AP000344.3,0.0479221216589721,0.451833498948687
CEBPA-AS1,0.15741978427462197,0.44013591974667204
OTOA,0.11572760908313301,0.520769784906045
MEFV,0.0997712080926692,0.518168959390785
PGBD4,0.15781812601041,0.327325666984492
AC000403.4,0.0795903968012018,0.514903863981478
RP11-417L19.4,0.0128294397221968,0.262396143347072
RP11-267M23.4,0.10866562164625401,0.52371772538695
F8A3,0.13816374841986098,0.452573282374756
TFEC,0.16553824570743303,0.357496469357462
RP11-164P12.4,0.23530517402096,0.36140699734238296
SCN9A,0.322483017640653,0.23814057583368398
FAM71A,0.11010272795643801,0.523235629820427
RP11-426L16.9,0.0696442497041742,0.50850288722314
RP1-317E23.3,0.14400654214992498,0.463757482202432
CTD-2583A14.10,0.134580743096365,0.48354365777172
SYS1-DBNDD2,0.15706514627828602,0.3704428093797179
STAC2,0.509391147004159,0.27910880975643
LINC00235,0.0981688864906339,0.524099780056149
CLDN3,0.285443067286739,0.41274943956486604
FZD9,0.156525362257944,0.41541858751947297
SERPINB11,0.0207076303770797,0.411276032230258
RP11-667K14.3,0.10092018317408599,0.524098992783165
CST6,0.0539221244760534,0.438977615747059
C9orf84,0.07162550562546001,0.518245090550065
INSL4,0.0249228705279218,0.357900138188579
PRRT3,0.259395487371785,0.19300366834154603
SLC23A3,0.158041565488456,0.44015451147878604
RP11-196G18.3,0.11923210797907799,0.49868715096942606
ADM2,0.13062446934261301,0.497478294472769
RP11-795F19.5,0.111518539585552,0.519220151779997
CTD-3088G3.8,0.22871439400333102,0.358494410809111
LINC00921,0.19998900059304997,0.336272003421185
RP11-158L12.5,0.0130695901204527,0.266882410359999
RP11-173P15.9,0.0178570645223919,0.305049574057132
PRH1,0.151525428982288,0.483679550020082
CLEC4E,0.111083712243179,0.509563328515963
ADAMTS14,0.0994560657952823,0.524597912216057
RP11-589C21.5,0.0902773290330668,0.524230697059226
ADAM28,0.269094791695962,0.307851183172884
PRR7-AS1,0.139541716670324,0.502653306278217
HK3,0.0956910220707171,0.523159444111166
KCNMB3,0.22313688087976702,0.342172606351646
AP001055.6,0.24434545521717604,0.307123735546127
NEFH,0.194132433544594,0.373118372984625
TNFSF14,0.442631708645209,0.153943708568069
RNASEH2B-AS1,0.0873992042490119,0.52381449715673
LINC00441,0.08773088315451101,0.5237978011412371
RP11-137H2.4,0.0752153283896804,0.5181910148161489
APOA1,0.152767413395307,0.480525089388956
TMEM9B-AS1,0.155777887934359,0.4511569850484
TRBV14,0.0381307845152636,0.492552887973453
TRBV10-3,-0.00312036180933639,0.511167993619534
CPA5,0.0896203865458772,0.520666771646229
TRGV9,0.151149869072855,0.475555649193864
RP11-421M1.8,0.0515512386776029,0.47175749031229897
AC113404.1,0.325607999020741,0.208900150823043
RP11-539L10.2,0.106091701594565,0.517435705990019
TTC21A,0.166878088132884,0.38625899028964295
APOBEC3D,0.18396549400955103,0.358611234965859
BZRAP1,0.19791347352053199,0.23310549653242998
AC002117.1,0.23529636886405497,0.28219235044783303
DRC3,0.250025864155508,0.292519145869041
LINC00924,0.20631371166855,0.36726886527467295
SAXO2,0.21413751406886603,0.35949636638271293
CTD-2223O18.1,0.0812784661795995,0.518196417898656
RP11-81H14.2,0.14023663540641698,0.4437891946359221
C10orf111,0.0997163624971152,0.524390988919845
RAD21-AS1,0.10591315117365,0.522711349164389
ANK1,0.180742585559212,0.3682408553119861
ADAM32,0.14845600335138,0.44563095198404
FIRRE,0.0849829530372272,0.522553772154284
ADCY1,0.254253146021146,0.322482261647688
AC073072.5,0.117646718248304,0.5223884053880771
RP11-240M16.1,0.0131604760765332,0.26688318084560303
RP11-443C10.1,0.08267613204941701,0.5233085573914971
PCDHGB6,0.190771658948845,0.38182393065171794
FGF10,0.164855840348832,0.45476341068667403
RP11-573D15.8,0.0406628750641994,0.426498532178346
ITIH3,0.185130731912357,0.42126843822270793
RP11-424N24.2,0.0936515692072652,0.524090401601443
AC073254.1,0.123852248580671,0.494739061449141
AC074391.1,0.0729039092228994,0.5055752736058661
GPR75,0.121682522294412,0.51344306521498
MYBPH,0.0201670325242832,0.322620261461142
FLJ27354,0.29831436114088,0.19945368669639102
RP11-486G15.2,0.18964823136548703,0.40450039956273204
CTB-25B13.9,0.122647104830404,0.460893795201678
LRRC37A,0.0769490674230105,0.5149001612966471
RP11-775C24.5,0.113446093680146,0.522723457884811
POC1B-GALNT4,0.16349011950174303,0.39848668198256604
RP11-268P4.4,0.0791984635627965,0.5195424348637321
IGHEP2,0.0420548615062335,0.435615161396259
CTA-204B4.2,0.22813114726198896,0.30506805179033103
RP3-399L15.3,0.11370506376667,0.483701275690041
CNGA1,0.23179533157430998,0.31498929796076897
LIF,0.590551165986543,0.13991787734210098
SYNGR4,0.0644922694714191,0.5027038627563859
HIF3A,0.39824864017296,0.21872159192838603
ZNF850,0.264497679445603,0.285720043660198
SLC5A10,0.0988526792652335,0.5247293900996379
RP13-977J11.2,0.136344838200414,0.42696796378997603
RAD52,0.16410048420962,0.277671760771612
ACTA2-AS1,0.19053605346170102,0.403268165434644
CASC10,0.21547232006840802,0.268832999446921
XRRA1,0.651059520199751,0.10281130585727802
SPIN3,0.182531572559335,0.345755251699426
PPIL6,0.18917835096549698,0.315081018111635
C5orf66,0.0637657666255891,0.50255925720368
SPATA21,0.0825722674179402,0.5195448832121691
JPH1,0.18135125919425302,0.31144431312280896
AJ011932.1,0.155240403660457,0.4905828895125329
CCDC151,0.250110609795299,0.284558105238567
MYLK2,0.0456716922544252,0.451825976825702
